_id,text,created_at,coordinates,source,geo
ObjectId(5728f322e6ad0c29540b2ed4),RT @TrumpStudents: Will Donald Trump win Indiana and secure the nomination? #TeamTrump #Trump2016 #RETWEET,2016-05-03T18:51:15.000Z,"",Twitter Web Client,""
ObjectId(5728f322e6ad0c29540b2ed5),"RT @mitchellvii: I'm gonna celebrate like crazy when Cruz withdraws, but I won't waste words on him. He's gone, he no longer matters to me.…",2016-05-03T18:51:15.000Z,"",Twitter for Android,""
ObjectId(5728f322e6ad0c29540b2ed6),@TrussElise Caught! Ted Cruz lies TEN times in under FIVE minutes to the INDIANA voters!!! Retweet!!! https://t.co/yGuvvvVvs6,2016-05-03T18:51:15.000Z,"",Twitter for iPhone,""
ObjectId(5728f323e6ad0c29540b2ed7),RT @girlposts: OBAMA DRAGGED DONALD TRUMP! I LOVE THIS MAN 😂😭 https://t.co/Ot41yUu8R6,2016-05-03T18:51:15.000Z,"",Twitter for iPhone,""
ObjectId(5728f323e6ad0c29540b2ed8),RT @CashBama: If you are a Cruz supporter...stop adding me to your convoy...you don't follow me &amp; I didn't ask you to...just blocked 2...,2016-05-03T18:51:15.000Z,"",Twitter for Android,""
ObjectId(5728f323e6ad0c29540b2ed9),TRUMP/FOX have lost their collective minds! https://t.co/QFSDZruQ5L,2016-05-03T18:51:15.000Z,"",Twitter Web Client,""
ObjectId(5728f323e6ad0c29540b2eda),RT @SSbridges51: We will be praying that he does do the right thing! If he wants to continue as a Senator he needs 2 back #Trump NOW! https…,2016-05-03T18:51:15.000Z,"",Twitter for iPad,""
ObjectId(5728f323e6ad0c29540b2edb),@tedcruz  You have truly become delusional!  Go home and get help! https://t.co/6CWZ635RxF,2016-05-03T18:51:15.000Z,"",Twitter for Android,""
ObjectId(5728f323e6ad0c29540b2edc),"RT @lizzishappell: good read from @adamwren ""How Ted Cruz Got Indiana Wrong"" #IndianaPrimary https://t.co/bpAZ3Uh9Xe",2016-05-03T18:51:15.000Z,"",Twitter Web Client,""
ObjectId(5728f323e6ad0c29540b2edd),"RT @libertytarian: I'm sick of the phony public piety of @glennbeck &amp; @tedcruz
Sorry, Heidi they aren't the ""face of God"" to USA
#Cruz http…",2016-05-03T18:51:15.000Z,"",Twitter for iPhone,""
ObjectId(5728f323e6ad0c29540b2ede),RT @Bencjacobs: INBOX: DONALD J. TRUMP RESPONDS TO THE MOST RECENT OUTBURST FROM TED CRUZ https://t.co/OunlyWoyjP,2016-05-03T18:51:15.000Z,"",Twitter for iPhone,""
ObjectId(5728f323e6ad0c29540b2edf),Rush Limbaugh Makes EPIC Prediction About a Trump VS. Clinton Fight&amp;#8230; Trump Is Loving It https://t.co/3caYND5Bnk,2016-05-03T18:51:15.000Z,"",Twitter Web Client,""
ObjectId(5728f323e6ad0c29540b2ee0),Girls that support Trump&gt;&gt;&gt;,2016-05-03T18:51:15.000Z,"",Twitter for iPhone,""
ObjectId(5728f323e6ad0c29540b2ee1),#GOPPrimary Ted Cruz has been working the delegates....maybe he will force a VP nomination for himself?,2016-05-03T18:51:15.000Z,"",Twitter Web Client,""
ObjectId(5728f323e6ad0c29540b2ee2),"RT @AodhBC: Is Donald Trump entirely sane? 
#c4news",2016-05-03T18:51:15.000Z,"",Twitter Web Client,""
ObjectId(5728f323e6ad0c29540b2ee3),"@realDonaldTrump is a Common Sense Conservative! President Trump = Competence, Safety, Unity, &amp; US JOBS, JOBS, JOBS! https://t.co/fZ6FlYnmIt",2016-05-03T18:51:15.000Z,"",iOS,""
ObjectId(5728f323e6ad0c29540b2ee4),"RT Cruz, Trump Exchange Insults as Indiana Votes: Assailing each other with no letup, Republica... https://t.co/cPrxFHLnNg #dynamictunez",2016-05-03T18:51:16.000Z,"",twitterfeed,""
ObjectId(5728f323e6ad0c29540b2ee5),RT @DREWDISCIPLE: Both Rafaels' have completely LOST IT!! The Lord is not to be USED &amp; manipulated in an effort to VOTE for Ted Cruz!! http…,2016-05-03T18:51:16.000Z,"",Twitter for iPad,""
ObjectId(5728f323e6ad0c29540b2ee6),"RT @Vanessaffrocha: ""há coisas na tua vida a que tens de pôr uma cruz""",2016-05-03T18:51:16.000Z,"",Twitter for Android,""
ObjectId(5728f323e6ad0c29540b2ee7),RT @MRBenchwarmer: @DanScavino ATTN #Trump Haters! I saw on Craig's list ads paying u  $14 /Hour to post plus they let u keep the Sombrero…,2016-05-03T18:51:16.000Z,"",Twitter for Android,""
ObjectId(5728f323e6ad0c29540b2ee8),"Tu mi Dios me amaste sin merecerlo, mostraste tu amor a través de la cruz. #LaAdoraciónADiosEngrandeceLaNación",2016-05-03T18:51:16.000Z,"",SendUrTweet,""
ObjectId(5728f323e6ad0c29540b2ee9),MUST READ: Donald Trump and the Politics of Resentment https://t.co/nMiRDRQhZ5,2016-05-03T18:51:16.000Z,"",Mobile Web (M5),""
ObjectId(5728f323e6ad0c29540b2eea),Cancellation of Removal #cancelatioofremoval #immigrationdefense https://t.co/L44KtGHeB1 | Argentina uses Trump's immigration comments to …,2016-05-03T18:51:16.000Z,"",IFTTT,""
ObjectId(5728f323e6ad0c29540b2eeb),@ToscaAusten #Cruz better keep asking. He lies so much even he can't keep up with all of the lies.,2016-05-03T18:51:16.000Z,"",Twitter Web Client,""
ObjectId(5728f323e6ad0c29540b2eec),Can Trump Beat Hillary? Here Are The Latest Polls https://t.co/DnzDE6UofU,2016-05-03T18:51:16.000Z,"",Mobile Web,""
ObjectId(5728f323e6ad0c29540b2eed),"RT @AdamAddict: We'll just see about that, Trump. Hillary will have the last laugh on you. #ImWithHer 

https://t.co/92dbaUf7LH",2016-05-03T18:51:16.000Z,"",Twitter for Android,""
ObjectId(5728f323e6ad0c29540b2eee),@Pachydermous ur ted cruz'in for a ted bruz'in,2016-05-03T18:51:16.000Z,"",Twitter Web Client,""
ObjectId(5728f324e6ad0c29540b2eef),RT @thehill: Trump paying to promote his tweets https://t.co/V8EkiB943U https://t.co/IFHqD19BV5,2016-05-03T18:51:16.000Z,"",Twitter for iPhone,""
ObjectId(5728f324e6ad0c29540b2ef0),"RT @hummingbird5225: Kind of sounds like Charles Manson, doesn't it? https://t.co/bmLN2MIjBg",2016-05-03T18:51:16.000Z,"",Twitter Web Client,""
ObjectId(5728f324e6ad0c29540b2ef1),Ted Cruz pops held the umbrella on 11/2/63 before he trained Ted to be the Zodiac Killer and also had Susan Sarandon with him then. OK?,2016-05-03T18:51:16.000Z,"",Twitter Web Client,""
ObjectId(5728f324e6ad0c29540b2ef2),RT @jordansdiamonds: Obama really dragged Trump in front of everyone like that. I'm gonna miss this man so much. #WHCD #obamaout https://t.…,2016-05-03T18:51:16.000Z,"",Twitter for iPhone,""
ObjectId(5728f324e6ad0c29540b2ef3),"RT @1975Okame: Retweeted Judith Barrow (@barrow_judith):

#AudioBook #Review - HIDDEN TRUMP by Mark Henwick #UrbanFantasy... https://t.co/x…",2016-05-03T18:51:16.000Z,"",RoundTeam,""
ObjectId(5728f324e6ad0c29540b2ef4),"RT @VivaLaAmes: Breaking: Rumors swirl - Cruz Camp to suspend campaign this week #CruzCarly2016 #INPrimary #IndianaPrimary #CruzCrew
https:…",2016-05-03T18:51:16.000Z,"",Twitter Web Client,""
ObjectId(5728f324e6ad0c29540b2ef5),RT @BradThor: Ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha https://…,2016-05-03T18:51:16.000Z,"",Twitter Web Client,""
ObjectId(5728f324e6ad0c29540b2ef6),RT @GNB_Lara: Hoy se celebra Día de la Cruz de Mayo. #GNB #FelizMartes https://t.co/kAgFjSHRmt,2016-05-03T18:51:16.000Z,"",Twitter Web Client,""
ObjectId(5728f324e6ad0c29540b2ef7),"At this point, Ted Cruz is just wasting everyone's time. #MAGA #Indiana @LarryHogan",2016-05-03T18:51:16.000Z,"",The Long Road,""
ObjectId(5728f324e6ad0c29540b2ef8),"(♥ Yondii Matos ♥) Cruz, Trump Exchange Insults as Indiana Votes: Assailing each other... https://t.co/q87fOyjC49 (♥ Yondii Matos ♥)",2016-05-03T18:51:16.000Z,"",Linkis.com,""
ObjectId(5728f324e6ad0c29540b2ef9),It's true. Cruz has taken more hits in this race than anyone else. https://t.co/lvHUsnnI4P,2016-05-03T18:51:16.000Z,"",Twitter Web Client,""
ObjectId(5728f324e6ad0c29540b2efa),"RT @MyDaughtersArmy: Ted Cruz,
Mine is one of countless gay families you want to deny rights to. Tired of being polite. Go fuck yourself. h…",2016-05-03T18:51:16.000Z,"",Twitter for iPhone,""
ObjectId(5728f324e6ad0c29540b2efb),"The GOP's only purpose was to represent principles in govt. Insofar as it has done that, it's done its job. W/Trump it can't. So, it's over.",2016-05-03T18:51:16.000Z,"",Twitter for Android,""
ObjectId(5728f324e6ad0c29540b2efc),Immigration Appeals - Board of Immigration Appeals - Eoir - #immigrationappeals #eoir https://t.co/ru1eZMRlkl | Argentina uses Trump's imm…,2016-05-03T18:51:17.000Z,"",IFTTT,""
ObjectId(5728f324e6ad0c29540b2efd),@RojerAils @drapakdan no just made Cruz look classy and Trump supporters look like the POSs they are,2016-05-03T18:51:17.000Z,"",Twitter for iPhone,""
ObjectId(5728f324e6ad0c29540b2efe),Poll: Trump Leading in CA by 34 Points https://t.co/b5cX6gDuqy #Trending via @pjmedia_com,2016-05-03T18:51:17.000Z,"",Mobile Web,""
ObjectId(5728f324e6ad0c29540b2eff),RT @Mansstory2: Newt Grngrich knows the truth - TRUMP is the only one who can fix the mess in Washington #DTmag @gqforbes https://t.co/OMUB…,2016-05-03T18:51:17.000Z,"",Twitter for Android,""
ObjectId(5728f324e6ad0c29540b2f00),"RT @TheBrandonMorse: In a recent interview, @tedcruz listed 5 ways Trump was like Hillary. I go into particulars. https://t.co/r768y4hsza",2016-05-03T18:51:17.000Z,"",Twitter for iPhone,""
ObjectId(5728f324e6ad0c29540b2f01),"RT @SfaLumberjack21: Evidently Rafael Cruz is the only person on Earth that can take out Superman, Batman &amp; Chuck Norris. #TrumpConspiracyT…",2016-05-03T18:51:17.000Z,"",Twitter for Windows Phone,""
ObjectId(5728f324e6ad0c29540b2f02),Now this is the kind of behavior Trump can get behind.  https://t.co/l62ehvqL1i,2016-05-03T18:51:17.000Z,"",Twitter for iPhone,""
ObjectId(5728f324e6ad0c29540b2f03),"RT @SpecialKMB1969: Miami Herald 2day video🔉
proof: Ted Cruz’s father is mystery man in Lee Harvey Oswald photo 
https://t.co/ttWpx8QGY6 ht…",2016-05-03T18:51:17.000Z,"",Twitter for Android,""
ObjectId(5728f325e6ad0c29540b2f04),Explain photos ??? https://t.co/zdRbGPbMC0,2016-05-03T18:51:17.000Z,"",Twitter for iPhone,""
ObjectId(5728f325e6ad0c29540b2f05),"Söylediklerinin ne kadar yalan dolan olduğunu basın yazıyordu. Trump, mitinglerde basını tehdit etti.Seçmenleri zerre etkilenmedi bunlardan.",2016-05-03T18:51:17.000Z,"",Twitter for Android,""
ObjectId(5728f325e6ad0c29540b2f06),RT @Rockprincess818: Lyin Ted Said that Trump would not protect the second amendment. ..Trump carries. Just pathetic...,2016-05-03T18:51:17.000Z,"",Twitter for Android,""
ObjectId(5728f325e6ad0c29540b2f07),RT @kindcutesteve: Sen Lindsey Graham fears that a Trump presidency will result in another 9/11 attack https://t.co/90m1DADmDp #p2 #AINF #T…,2016-05-03T18:51:17.000Z,"",Twitter for Android,""
ObjectId(5728f325e6ad0c29540b2f08),RT @nktpnd: “Trump offered no proof beyond citing the supermarket tabloid” https://t.co/YecX0Iw0kr,2016-05-03T18:51:17.000Z,"",Twitter for iPad,""
ObjectId(5728f325e6ad0c29540b2f09),"[WATCH] Ted Cruz Lists 5 Ways How Trump Is Just Like Hillary Clinton https://t.co/Xrv2jNxPCr via @TheBrandonMorse
Trump is a liberal &amp; con!",2016-05-03T18:51:17.000Z,"",Twitter Web Client,""
ObjectId(5728f325e6ad0c29540b2f0a),"Cruz, Trump Exchange Insults as Indiana Votes: Assailing each other with no letup, Republican front-runner Do... https://t.co/o4Uc9h25fW",2016-05-03T18:51:18.000Z,"",twitterfeed,""
ObjectId(5728f325e6ad0c29540b2f0b),Trump Mocks Cruz Over Fiorina's Fall: 'Even I Would Have Helped Her' - ABC News - https://t.co/FX6jNkSNFB via @ABC,2016-05-03T18:51:17.000Z,"",Twitter for iPhone,""
ObjectId(5728f325e6ad0c29540b2f0c),"RT @_HankRearden: If we Crush Cruz tonight, don't be dicks or play into their negativity. Say pro-Trump things and open your arms beginning…",2016-05-03T18:51:18.000Z,"",Twitter for iPhone,""
ObjectId(5728f325e6ad0c29540b2f0d),@unameitdestin Im reffering to Trump hate of animals,2016-05-03T18:51:18.000Z,"",Twitter Web Client,""
ObjectId(5728f325e6ad0c29540b2f0e),"RT @CBSPolitics: Trump: Cruz's dad ""was with"" Lee Harvey Oswald, via @sopandeb https://t.co/7C40ewB4j8",2016-05-03T18:51:18.000Z,"",TweetDeck,""
ObjectId(5728f325e6ad0c29540b2f0f),"RT @LynnePatton: I hope the #Trump family is as proud of this video, as I was to make it. Thank you @DefendingtheUSA @realDonaldTrump https…",2016-05-03T18:51:18.000Z,"",Twitter for iPhone,""
ObjectId(5728f325e6ad0c29540b2f10),RT @sahilkapur: Has anyone nailed down the reason for Cruz’s popularity plunge with Republican voters in April? Pretty stunning. https://t.…,2016-05-03T18:51:18.000Z,"",Twitter for iPhone,""
ObjectId(5728f325e6ad0c29540b2f11),"Ted Cruz ""debates"" pro-Trump equivalent of Code Pinkers https://t.co/PebYXZxjiH https://t.co/OsNNtmGaPP",2016-05-03T18:51:18.000Z,"",Buffer,""
ObjectId(5728f325e6ad0c29540b2f12),RT @Christianlord12: @realDonaldTrump BREAKING: RUMORS SWIRL THAT CRUZ IS MAKING EXIT PLANS https://t.co/KareCmmb9A,2016-05-03T18:51:18.000Z,"",Twitter Web Client,""
ObjectId(5728f325e6ad0c29540b2f13),RT @IdahoforTrump: @AdiDajani Caught! Ted Cruz lies TEN times in under FIVE minutes to the INDIANA voters!!! Retweet!!! https://t.co/yGuvvv…,2016-05-03T18:51:18.000Z,"",Twitter for iPhone,""
ObjectId(5728f325e6ad0c29540b2f14),RT @lexi4prez: me watching all the trump supporters  celebrate cinco de mayo https://t.co/qJxJkJFLAs,2016-05-03T18:51:18.000Z,"",Twitter for iPhone,""
ObjectId(5728f325e6ad0c29540b2f15),😂😂😂😂😂😂 HAD TO BE ARGENTINA LMFAO  https://t.co/4qknVdRki9,2016-05-03T18:51:18.000Z,"",Twitter for iPhone,""
ObjectId(5728f326e6ad0c29540b2f16),"RT @NKingofDC: Here's a fun fact in light of that Rasmussen poll that has Trump up by 2 points:

Exactly 4 years ago, Rasmussen had Romney…",2016-05-03T18:51:18.000Z,"",Twitter for Android,""
ObjectId(5728f326e6ad0c29540b2f17),"RT @deivisramirez: El Obispo en Homilía habló de ""La Cruz que cargan los venezolanos: desabastecimiento, escasez e inseguridad"". A los chav…",2016-05-03T18:51:18.000Z,"",Twitter for Android,""
ObjectId(5728f326e6ad0c29540b2f18),"RT @LarrySabato: You could fill the Rose Bowl with suspects accused of JFK's murder. Now there's a seat for Rafael Cruz. Like 99.9%, he's 1…",2016-05-03T18:51:18.000Z,"",Twitter for iPad,""
ObjectId(5728f326e6ad0c29540b2f19),"RT @Arturo_Sarukhan: ""#Trump paying to promote his tweets"" https://t.co/udlhrULGjF, @thehill",2016-05-03T18:51:18.000Z,"",Twitter for iPhone,""
ObjectId(5728f326e6ad0c29540b2f1a),"RT @vivelafra: VIDEO: Bobby Knight Brings The House Down, Asked by WWII Vet About Trump Similarities.  #IndianaPrimary
https://t.co/jXOehxm…",2016-05-03T18:51:18.000Z,"",Twitter Web Client,""
ObjectId(5728f326e6ad0c29540b2f1b),"@RichardTBurnett @rninfl 

I like Trump, but that is garbage",2016-05-03T18:51:18.000Z,"",Twitter for iPad,""
ObjectId(5728f326e6ad0c29540b2f1c),"RT @CaptbeauX: With a cruz loss tonight, aide says campaign officials are bracing for immediate staffing cuts -- ""at a minimum."" https://t.…",2016-05-03T18:51:18.000Z,"",Twitter Web Client,""
ObjectId(5728f326e6ad0c29540b2f1d),It's more than national. Global. https://t.co/XURkaPl2LA,2016-05-03T18:51:18.000Z,"",Twitter for iPhone,""
ObjectId(5728f326e6ad0c29540b2f1e),RT @TheBaxterBean: REMINDER: Donald Trump is obsessed with race-baiting conspiracy theories https://t.co/fQR3STDdSn https://t.co/uMeK9PQpu3,2016-05-03T18:51:18.000Z,"",Twitter for Android Tablets,""
ObjectId(5728f326e6ad0c29540b2f1f),RT @VA4Cruz2016: I guess Cruz could always say screw it and run as an independent. Could still get on the ballot in at least 45 states with…,2016-05-03T18:51:18.000Z,"",Twitter Web Client,""
ObjectId(5728f326e6ad0c29540b2f20),"RT @ABCPolitics: WATCH: @BernieSanders tells @ABC: ""Donald Trump lives in his own world.""
https://t.co/nFDufJKUlS",2016-05-03T18:51:18.000Z,"",Twitter for iPhone,""
ObjectId(5728f326e6ad0c29540b2f21),"RT @vikkideiter: Corey Lewandowski: Trump Will Get '1,300 Delegates' or More
https://t.co/DIeLyb3EH6",2016-05-03T18:51:19.000Z,"",Twitter Web Client,""
ObjectId(5728f326e6ad0c29540b2f22),"RT @Jessthesav: David Bowie died at age 69
Alan Rickman died at age 69
Donald Trump is 69 so any day now...",2016-05-03T18:51:18.000Z,"",Twitter for iPhone,""
ObjectId(5728f326e6ad0c29540b2f23),"Check out this Amazon deal: Ivanka Trump Women's Kimo Platform Pump, Deep... by Ivanka Trump https://t.co/x2Vj0Iqpda via @amazon",2016-05-03T18:51:19.000Z,"",Twitter Web Client,""
ObjectId(5728f326e6ad0c29540b2f24),Could be Rafael Cruz? https://t.co/pY4tizIvXt,2016-05-03T18:51:19.000Z,"",Twitter Web Client,""
ObjectId(5728f326e6ad0c29540b2f25),@sfpathe @HillaryClinton https://t.co/GOrfo6fReC,2016-05-03T18:51:19.000Z,"",Twitter Web Client,""
ObjectId(5728f326e6ad0c29540b2f26),"@TrumpNation22 @tedcruz @MSNBC @CNN DT for ages: theyre not being fair to me! That's not a very nice question!

Cruz confronts DT supporters",2016-05-03T18:51:19.000Z,"",Twitter for Android,""
ObjectId(5728f326e6ad0c29540b2f27),Jeb Bush's allied super PAC mostly targeted non-Trump candidates and spent little against Trump until the very end https://t.co/VEYa9Gnh6Q,2016-05-03T18:51:19.000Z,"",Twitter Web Client,""
ObjectId(5728f326e6ad0c29540b2f28),"@realDonaldTrump --THIS IS IT INDIANA! MAKE US ALL PROUD &amp; VOTE TRUMP TODAY!  LET GET THIS COUNTRY INTO RECOVERY..
GET OUT &amp; VOTE TRUMP👍🏻🇱🇷",2016-05-03T18:51:19.000Z,"",Twitter for iPhone,""
ObjectId(5728f326e6ad0c29540b2f29),RT @ladyliberty59: @stanishr @Jsue2U @EWErickson @resurgent trump is such a liar I am so offended by this &amp; the trumpets repeat the same st…,2016-05-03T18:51:19.000Z,"",Twitter Web Client,""
ObjectId(5728f326e6ad0c29540b2f2a),RT @lexi4prez: me watching all the trump supporters  celebrate cinco de mayo https://t.co/qJxJkJFLAs,2016-05-03T18:51:19.000Z,"",Twitter for iPhone,""
ObjectId(5728f326e6ad0c29540b2f2b),"Stop cherry picking, muffin. https://t.co/Iz1sByDqiR https://t.co/ALB4YUxvMc",2016-05-03T18:51:19.000Z,"",TweetDeck,""
ObjectId(5728f326e6ad0c29540b2f2c),"RT @TexHellCat: #NeverTrump Republicans will soften their resistance and coalesce behind Trump as the front runner.

#TrumpConspiracyTheori…",2016-05-03T18:51:19.000Z,"",Twitter for iPhone,""
ObjectId(5728f327e6ad0c29540b2f2d),RT @spalian_: @hotairblog @benshapiro Cruz calling Trump a narcissist. Takes one to know one. He's worse. Believes his daddy that he's the…,2016-05-03T18:51:19.000Z,"",Twitter for iPhone,""
ObjectId(5728f327e6ad0c29540b2f2e),"RT @_HankRearden: If we Crush Cruz tonight, don't be dicks or play into their negativity. Say pro-Trump things and open your arms beginning…",2016-05-03T18:51:19.000Z,"",Twitter Web Client,""
ObjectId(5728f327e6ad0c29540b2f2f),"RT @mitchellvii: A major Cruz donor has refused to spend $9 million of the $10 million he put into a Cruz SuperPAC.  Very telling.

https:/…",2016-05-03T18:51:19.000Z,"",Twitter Web Client,""
ObjectId(5728f327e6ad0c29540b2f30),"Cruz, Trump Exchange Insults as Indiana Votes: Assailing each other with no letup, Republican front-runner Do... https://t.co/V0KQ0zRFRF",2016-05-03T18:51:19.000Z,"",twitterfeed,""
ObjectId(5728f327e6ad0c29540b2f31),Oye @Pollathan_Davis ¿Hoy también celebran el #DíaDelAlbanil los aficionados del Cruz Azul?,2016-05-03T18:51:19.000Z,"",Twitter for Android,""
ObjectId(5728f327e6ad0c29540b2f32),RT @USAforTrump2016: Donald Trump has been endorsed by the great Lou Holtz! #TeamTrump #Trump2016 https://t.co/EG8k0oE78Z,2016-05-03T18:51:19.000Z,"",Mobile Web (M5),""
ObjectId(5728f327e6ad0c29540b2f33),Putin over Constitution. Conspiracy theory nutcases over principles. Hillary over Cruz. That's the choice you made https://t.co/vURGz33cXv,2016-05-03T18:51:19.000Z,"",Twitter Web Client,""
ObjectId(5728f327e6ad0c29540b2f34),Draft-Dodger Trump Said Sleeping Around Was My ‘Personal Vietnam’ - #uniteblue #tcot #teaparty #gop #pjnet #lnyhbt https://t.co/1PyNwMpdDS,2016-05-03T18:51:19.000Z,"",Twitter for iPad,""
ObjectId(5728f327e6ad0c29540b2f35),"Cruz, Trump Exchange Insults as Indiana Votes: Assailing each other with no letup, Republican front-runner Do... https://t.co/zQgFcQcOv6",2016-05-03T18:51:20.000Z,"",twitterfeed,""
ObjectId(5728f327e6ad0c29540b2f36),"So 
#TrumpConspiracyTheories 
#NeverTrump tricked Trump into claiming Cruz hung out with Oswald... https://t.co/sKEZjYzcZZ",2016-05-03T18:51:20.000Z,"",Twitter for Android,""
ObjectId(5728f327e6ad0c29540b2f37),I could watch this gif on loop for eternity  https://t.co/a4m1jhKLar,2016-05-03T18:51:20.000Z,"",Twitter for iPhone,""
ObjectId(5728f327e6ad0c29540b2f38),RT @USAforTrump2016: Donald Trump has been endorsed by the great Lou Holtz! #TeamTrump #Trump2016 https://t.co/EG8k0oE78Z,2016-05-03T18:51:20.000Z,"",Twitter Web Client,""
ObjectId(5728f327e6ad0c29540b2f39),@rightwingsiren 68% of Bernie supporters say they WON'T vote for Hillary. 30-34% (less than half) say they'll vote Trump. Both are exagg 1/2,2016-05-03T18:51:20.000Z,"",Twitter for iPhone,""
ObjectId(5728f327e6ad0c29540b2f3a),RT @KamVTV: Wow MSM pundits using last ditch effort to take out #Trump. Apparently they didn't learn the last time! This will BACKFIRE! @CN…,2016-05-03T18:51:20.000Z,"",Twitter for Android,""
ObjectId(5728f327e6ad0c29540b2f3b),"RT @TPM: Obama: Trump not ""equipped to deal with the problems of this office""
https://t.co/uyna5TEoKA https://t.co/tS25uLDXa9",2016-05-03T18:51:20.000Z,"",Twitter Web Client,""
ObjectId(5728f327e6ad0c29540b2f3c),"RT @ak49conservativ: #NeverHillary Not against #Trump, pic just made me lol.. Would've  been funny no matter who..Should've  been #Obama ht…",2016-05-03T18:51:20.000Z,"",Twitter for iPhone,""
ObjectId(5728f327e6ad0c29540b2f3d),"RT @DebAlwaystrump: #MSMs
DONT YOU DARE CRITICIZE
TRUMP ✔
for what every American 
is looking at in their GROCERY STORES
CRUZ sue NE⬅
RT ht…",2016-05-03T18:51:20.000Z,"",Twitter for iPad,""
ObjectId(5728f327e6ad0c29540b2f3e),"RT @vivelafra: VIDEO: Bobby Knight Brings The House Down, Asked by WWII Vet About Trump Similarities.  #IndianaPrimary
https://t.co/jXOehxm…",2016-05-03T18:51:20.000Z,"",Twitter for Android,""
ObjectId(5728f327e6ad0c29540b2f3f),@realDonaldTrump @FoxNews HERE IS THE BEST VP FOR TRUMP! https://t.co/SbKSvi3vsC,2016-05-03T18:51:20.000Z,"",Twitter for iPhone,""
ObjectId(5728f327e6ad0c29540b2f40),"RT @realDomaIdTrump: Rafael Cruz posed as a young German girl. Eventually corrupted Hitler. Nobody knows! BAD!
#TrumpConspiracyTheories htt…",2016-05-03T18:51:20.000Z,"",Twitter Web Client,""
ObjectId(5728f327e6ad0c29540b2f41),"RT @gavonl: Ted Cruz Is “Staring At The Abyss” In Indiana, ""Off With His Ted"" An Alt: https://t.co/AuSSHgEllJ https://t.co/icvSB0zXf2",2016-05-03T18:51:20.000Z,"",RoundTeam,""
ObjectId(5728f327e6ad0c29540b2f42),RT @kandeekane13: Hahahahaha LMAO ROF hyperventilating paper bag breathe ok Oh-oh hahahahahahaha https://t.co/Vgj5M8PN0N,2016-05-03T18:51:20.000Z,"",Twitter for iPhone,""
ObjectId(5728f327e6ad0c29540b2f43),"RT @rumpfshaker: If Rafael Cruz was pals w/Lee Harvey Oswald, then Donald Trump is an alien cockroach. https://t.co/I53mov52m8 (Admit it, i…",2016-05-03T18:51:20.000Z,"",Tweetbot for iΟS,""
ObjectId(5728f327e6ad0c29540b2f44),Will Donald Trump have the guts to end the airline industry/chemtrails? We'll see..,2016-05-03T18:51:20.000Z,"",Twitter Web Client,""
ObjectId(5728f327e6ad0c29540b2f45),RT @peddoc63: What sad &amp; scary is that Hillary Clinton is more likable &amp; electable than Trump. Please do the right thing #IndianaPrimary #C…,2016-05-03T18:51:20.000Z,"",Twitter for iPhone,""
ObjectId(5728f328e6ad0c29540b2f46),"#Trump refuerza liderazgo entre #republicanos pero pierde ante #Clinton 
https://t.co/dUvCd00gD0 https://t.co/hkQ47JXCi3",2016-05-03T18:51:20.000Z,"",Twitter Web Client,""
ObjectId(5728f328e6ad0c29540b2f47),RT @PJStrikeForce: #IndianaPrimary 😬😬WOAH: Trey #Gowdy Exposes #Cruz Campaign Tactics... #Justice Has Been SERVED https://t.co/738dNTWfXH v…,2016-05-03T18:51:20.000Z,"",Twitter for iPhone,""
ObjectId(5728f328e6ad0c29540b2f48),"@realDonaldTrump Mr Trump--Why not bring back Coal Mining jobs AND incorporate them with ""Clean Energy"" jobs ?",2016-05-03T18:51:20.000Z,"",Twitter for iPhone,""
ObjectId(5728f328e6ad0c29540b2f49),@joh_sulamith Cruz credo faz um agrado aí Cr kkk,2016-05-03T18:51:20.000Z,"",Twitter for iPhone,""
ObjectId(5728f328e6ad0c29540b2f4a),RT @The_Trump_Train: Trump responds to Ted Cruz's recent outburst. #MakeAmericaGreatAgain https://t.co/0PbdenZcWR,2016-05-03T18:51:20.000Z,"",Twitter for Android,""
ObjectId(5728f328e6ad0c29540b2f4b),"RT @brianstelter: Watch: Cruz says Murdoch is ""used to picking world leaders"" in Australia &amp; UK — &amp; now ""we're seeing it here at home"" http…",2016-05-03T18:51:20.000Z,"",Twitter for iPad,""
ObjectId(5728f328e6ad0c29540b2f4c),"RT @SherredEllen: I know, he would need to go on almost every State ballot minus maybe 4 or 5. I think it needs to be done by 6-15 https://…",2016-05-03T18:51:21.000Z,"",Twitter for Android,""
ObjectId(5728f328e6ad0c29540b2f4d),"RT Cruz, Trump Exchange Insults as Indiana Votes: Assailing each other with no letup, Republica... https://t.co/OwQMLZH5EB #dynamictunez",2016-05-03T18:51:21.000Z,"",Linkis.com,""
ObjectId(5728f328e6ad0c29540b2f4e),Cruz to Trump: My father is not linked to JFK assassination https://t.co/nNCfQ9u3n4 the underhanded manipulator likely manufacture the story,2016-05-03T18:51:21.000Z,"",Twitter Web Client,""
ObjectId(5728f328e6ad0c29540b2f4f),"RT @DemocratMachine: ""Oh wow, Trump is a nutjob conspiracy theorist"" - People that forgot Donald Trump also peddles conspiracy theories abo…",2016-05-03T18:51:21.000Z,"",Twitter Web Client,""
